Date,Close,target,5sma,25Sma,50Sma,val1,val2,val3,val4,val5
11/29/2023,454.609985,1.990021,454.8679932,438.7395984,433.9798005,16.1283948,4.75979794,2.40091221,1.723962215,1.269069382
11/30/2023,456.399994,-1.639984,455.1439942,440.2935986,434.335,14.85039556,5.9585986,1.903733203,1.752124199,1.652847938
12/1/2023,459.100006,-0.869995,455.9039978,442.1555994,434.8891999,13.74839844,7.2663995,1.94854165,1.823577816,1.810195884
12/4/2023,456.690002,3.51001,456.345996,443.9959997,435.4145996,12.34999628,8.58140008,1.825725905,1.924187563,1.881318856
12/5/2023,456.600006,5.389984,456.6799986,445.6364001,435.9019995,11.04359848,9.73440058,1.827803852,1.988306643,2.00456178
12/6/2023,454.76001,9.339996,456.7100036,447.0988,436.4795996,9.61120356,10.6192004,2.238291903,1.86940848,2.086318527
12/7/2023,458.230011,12.269989,457.076007,448.5216003,437.1232001,8.55440668,11.39840022,2.499028814,1.638770998,2.077789873
12/8/2023,460.200012,11.809998,457.2960082,449.6992004,437.7568006,7.5968078,11.94239984,2.139614941,1.337812028,1.902981404
12/11/2023,461.98999,7.339997,458.3560058,450.7911999,438.4470001,7.56480588,12.34419978,2.946766001,1.046986764,1.474616524
12/12/2023,464.100006,7.869995,459.8560058,451.9276001,439.1828003,7.92840572,12.74479978,4.543330623,0.831289302,0.858065576
12/13/2023,470.5,4.339996,463.0040038,453.2704004,440.1610004,9.73360344,13.10939998,5.104199596,0.669959235,0.906923122
12/14/2023,472.01001,-3.75,465.7600036,454.6608008,441.1080005,11.09920284,13.55280026,3.887165264,0.630463972,1.572403453
12/15/2023,469.329987,3.370025,467.5859986,456.0804004,442.0046002,11.5055982,14.07580016,2.925228886,0.677000325,1.790763486
12/18/2023,471.970001,1.679993,469.5820008,457.334801,442.8532001,12.24719976,14.48160096,2.241745506,0.703142269,1.704655417
12/19/2023,474.839996,0.809998,471.7299988,458.7208008,443.7041998,13.009198,15.01660098,3.315180299,0.750526548,1.236427829
12/20/2023,468.26001,8.25,471.2820008,459.5020008,444.3785998,11.78000004,15.12340092,5.825037123,0.655838581,0.734525241
12/21/2023,472.700012,3.98999,471.4200012,460.4228015,445.1061999,10.99719968,15.31660158,4.652140135,0.510926967,0.764127248
12/22/2023,473.649994,1.660004,472.2840026,461.3596008,445.9059997,10.92440176,15.4536011,4.257647911,0.374008404,0.876549378
12/26/2023,475.649994,-3,473.0200012,462.3540002,446.7889996,10.66600096,15.56500062,3.13899172,0.226645937,0.95298464
12/27/2023,476.51001,-7.720001,473.354004,463.2440002,447.5983996,10.11000376,15.6456006,4.344380147,0.207188655,0.604812493
12/28/2023,476.690002,-9.410003,475.0400024,464.1808008,448.4117999,10.85920164,15.76900086,2.885135114,0.173992408,0.35799268
12/29/2023,475.309998,-7.389985,475.5619996,464.9924011,449.3138,10.56959848,15.67860108,3.02035946,0.11934864,0.321892768
1/2/2024,472.649994,1.950012,475.3619996,465.6864014,450.2382001,9.67559824,15.4482013,4.152392314,0.121266499,0.478639046
1/3/2024,468.790009,5.089996,473.9900026,466.2588013,451.1902002,7.73120132,15.06860108,6.191003106,0.279207477,1.235425458
1/4/2024,467.279999,9.279999,472.1440004,466.7528015,452.1266004,5.39119888,14.62620116,5.785500572,0.472009713,2.285302531
1/5/2024,467.920013,8.429993,470.3900026,467.2852026,453.0124005,3.10479996,14.27280212,4.493503606,0.577245559,3.072570117
1/8/2024,474.600006,2.079987,470.2480042,468.0132031,454.1534009,2.23480108,13.85980224,4.604244027,0.628386456,3.112190478
1/9/2024,473.880005,1.049988,470.4940064,468.6044031,455.3800012,1.88960332,13.22440186,6.545210255,0.708591003,2.459860613
1/10/2024,476.559998,-4.269989,472.0480042,469.3992029,456.6976013,2.64880128,12.7016016,8.045852129,0.779045842,1.383489394
1/11/2024,476.350006,0.139984,473.8620056,470.1892029,457.9128015,3.67280268,12.2764014,6.73111476,0.816368167,0.704532804
1/12/2024,476.679993,5.75,475.6140016,471.0660022,459.0824011,4.54799936,11.9836011,3.436949044,0.750536966,1.094395838
1/16/2024,474.929993,8.520019,475.679999,471.7340015,460.1278009,3.94599748,11.6062006,3.675848446,0.6286391,1.06285627
1/17/2024,472.290009,12.569976,475.3619998,472.2176014,460.9584009,3.1443984,11.2592005,5.610970416,0.562758361,0.730710114
1/18/2024,476.48999,8.900025,475.3479982,472.7976014,461.7944007,2.5503968,11.00320074,4.574525501,0.518100605,0.76307368
1/19/2024,482.429993,5.600006,476.5639956,473.5308009,462.7292005,3.03319472,10.8016004,3.613560547,0.47288866,0.794962899
1/22/2024,483.450012,3.959992,477.9179994,474.0488014,463.6596009,3.86919804,10.3892005,4.999121703,0.460001903,0.591233463
1/23/2024,484.859985,6.410004,479.9039978,474.5628004,464.6118006,5.34119744,9.9509998,6.685080269,0.517378175,1.087886111
1/24/2024,485.390015,5.5,482.523999,475.2052015,465.6428009,7.31879752,9.56240054,4.620947509,0.593991153,1.934788548
1/25/2024,488.029999,-5.149994,484.8320008,475.8476014,466.5912012,8.9843994,9.25640018,2.847300593,0.62059745,2.449478134
1/26/2024,487.410004,1.790008,485.828003,476.3504017,467.5356013,9.47760128,8.81480046,3.316861637,0.608669428,2.383878787
1/29/2024,491.269989,3.080017,487.3919984,477.2708009,468.3864008,10.12119752,8.88440006,3.353868357,0.475001433,1.928470162
1/30/2024,490.890015,1.659973,488.5980044,477.998401,469.2106013,10.5996034,8.78779974,1.811249025,0.337647648,1.266850728
1/31/2024,482.880005,11.100006,488.0960024,478.3676014,469.8636011,9.72840096,8.5040003,4.786273631,0.269799366,0.615473018
2/1/2024,489.200012,8.899994,488.330005,478.9096022,470.6318012,9.42040284,8.27780096,4.621855275,0.255376529,0.492844906
2/2/2024,494.350006,3.970001,489.7180054,479.623202,471.4336011,10.0948034,8.18960088,4.568907966,0.305042547,0.445153432
2/5/2024,492.549988,8.650024,489.9740052,480.2576014,472.2192011,9.71640376,8.03840034,3.960798244,0.292816682,0.452727775
2/6/2024,493.980011,7,490.5920044,481.004402,472.9984015,9.58760244,8.00600042,5.788535765,0.201418504,0.248646234
2/7/2024,498.100006,-4.020019,493.6360046,482.0224024,473.8544019,11.61360216,8.16800054,4.390273663,0.112283322,0.889053621
2/8/2024,498.320007,0.25,495.4600036,483.2036024,474.7312018,12.25640124,8.47240054,4.048772431,0.184343099,1.205976478
2/9/2024,501.200012,0.809998,496.8300048,484.5604029,475.6566022,12.26960192,8.90380068,3.896655852,0.375839433,1.338849194
2/12/2024,500.980011,-1.470001,498.5160094,485.8828028,476.5840027,12.6332066,9.29880008,2.648328404,0.531929741,1.221750225
2/13/2024,494.079987,2.680023,498.5360046,486.662002,477.3376026,11.87400256,9.32439946,5.359670445,0.508849432,0.393980406
2/14/2024,498.570007,-1.360016,498.6300048,487.6496021,478.1270026,10.98040268,9.52259952,5.137176702,0.418552684,0.63142584
2/15/2024,502.01001,5.48999,499.3680054,488.6676026,479.0334028,10.7004028,9.63419984,5.208042566,0.279309102,0.827987529
2/16/2024,499.51001,8.339996,499.030005,489.5940028,479.8916028,9.43600224,9.70239992,4.084087875,0.180790666,1.213424533
2/20/2024,496.76001,10.079986,498.1860048,490.3972034,480.7316028,7.78880136,9.6656006,2.530319962,0.152772,1.585053085
2/21/2024,497.209991,,498.8120056,491.2884034,481.5112024,7.52360224,9.77720092,1.713625181,0.093686866,1.600131706
2/22/2024,507.5,,500.5980042,492.696803,482.4572022,7.9012012,10.2396008,2.933627084,0.249386804,1.359327538
2/23/2024,507.850006,,501.7660034,493.9512036,483.3744025,7.81479976,10.57680112,4.285445047,0.399950438,0.763967886
2/26/2024,506.839996,,503.2320006,494.9276038,484.2292023,8.30439684,10.69840144,4.555859962,0.462583402,0.282509586
